order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
a7cd6af6e0519313887b3c3a120f20ca,12,delivered,4/26/2018 11:59,4/26/2018 12:11,4/27/2018 11:49,5/3/2018 2:52,5/7/2018 0:00
663830a477534735bbdec9de01113fa2,62,delivered,7/15/2018 12:37,7/16/2018 12:30,7/16/2018 14:33,7/23/2018 23:56,8/13/2018 0:00
b2f3763408103bc7173bb36ed02dbeea,87,delivered,5/30/2018 22:33,5/30/2018 22:55,6/11/2018 14:44,6/18/2018 23:07,7/16/2018 0:00
0dad6beca7ed0e352668498c29089900,73,delivered,12/2/2017 14:08,12/2/2017 14:17,12/8/2017 21:21,12/13/2017 9:44,12/27/2017 0:00
93ec3e2c9a4beee38c28973d307093e1,67,delivered,3/29/2018 14:27,3/29/2018 14:35,4/4/2018 23:16,4/6/2018 22:52,4/11/2018 0:00
5561adcb0fd46da4cad3048fa4e7fc00,64,delivered,6/25/2018 15:36,6/25/2018 15:58,6/26/2018 14:58,6/27/2018 17:18,7/11/2018 0:00
6245ae0abd9de1ae647b5da78c0ea69b,62,delivered,9/11/2017 7:54,9/11/2017 8:10,9/13/2017 18:22,9/16/2017 16:12,9/27/2017 0:00
ce9feeba53c652dd6569cca62e2bb287,42,delivered,4/15/2018 19:42,4/15/2018 19:55,4/19/2018 14:32,4/20/2018 23:12,4/26/2018 0:00
565923f847aad52e7638eb189cce3b51,10,delivered,1/13/2018 8:19,1/13/2018 8:29,1/15/2018 22:55,1/23/2018 18:22,2/15/2018 0:00
36ebb4199031e72a1fa964549b88c377,82,delivered,4/4/2018 8:39,4/4/2018 8:50,4/7/2018 0:49,4/16/2018 23:35,5/2/2018 0:00
232b75e8b6faa6ca2063184414e634a7,46,delivered,9/26/2017 12:32,9/27/2017 3:35,10/4/2017 8:03,10/9/2017 18:32,10/20/2017 0:00
ee990334acb0ff9333b01afa465f3006,81,delivered,2/28/2018 17:00,3/2/2018 2:10,3/2/2018 22:18,3/22/2018 10:18,4/2/2018 0:00
780fe22baa36991bdbb1559f5b549596,77,delivered,4/22/2017 19:26,4/22/2017 19:41,4/24/2017 11:04,4/28/2017 14:37,5/15/2017 0:00
58ac1947c1a9067b9f416cba6d844a3f,26,delivered,9/13/2017 9:18,9/13/2017 13:45,9/14/2017 21:20,9/21/2017 21:16,9/25/2017 0:00
ba4ddff2b9082f079de9a84d7a5605fd,12,delivered,1/18/2018 9:30,1/18/2018 9:38,1/18/2018 23:43,1/20/2018 17:56,2/2/2018 0:00
75351e48296ef42211a0b80c427aae57,86,delivered,3/14/2017 16:25,3/14/2017 16:25,3/30/2017 13:22,4/3/2017 13:37,4/10/2017 0:00
64a2b20e6611bf80d933549f4c45ad84,54,delivered,12/20/2017 12:30,12/21/2017 2:11,12/22/2017 20:41,1/9/2018 15:44,1/19/2018 0:00
775130c792f4c6460c63162e994a1114,12,delivered,12/4/2017 17:24,12/4/2017 18:30,12/5/2017 16:09,12/11/2017 18:52,1/4/2018 0:00
b0928556a10706af462ca2ab2c91903b,91,delivered,8/3/2018 22:23,8/3/2018 22:35,8/6/2018 13:40,8/14/2018 18:16,8/23/2018 0:00
5487a8ac1699754d975f853ce8bb9321,66,delivered,3/29/2018 14:29,4/3/2018 5:48,4/4/2018 1:13,4/8/2018 16:22,4/20/2018 0:00
00571ded73b3c061925584feab0db425,12,delivered,5/18/2017 20:59,5/18/2017 21:10,5/22/2017 15:50,5/30/2017 9:12,6/12/2017 0:00
74ebfa44a323c96a7760bd693d690a3d,21,delivered,6/16/2017 0:22,6/16/2017 0:35,6/16/2017 15:37,6/26/2017 13:49,7/18/2017 0:00
37104fd8b73d0691fda9491fe8906808,46,delivered,7/5/2017 9:16,7/7/2017 2:50,7/7/2017 21:03,7/17/2017 17:23,8/7/2017 0:00
b6b3633f97c686d8e188ac6fa29ff20d,46,delivered,7/27/2018 12:45,7/27/2018 13:04,8/2/2018 13:33,8/6/2018 17:20,8/17/2018 0:00
37e32b54f25d2472acbc642f7e539a36,5,delivered,7/8/2017 14:12,7/8/2017 14:25,7/11/2017 14:36,7/17/2017 20:39,8/3/2017 0:00
43d88b0e949865904334dd5b3ca63f50,26,delivered,3/15/2018 16:59,3/15/2018 17:15,3/19/2018 15:03,3/20/2018 16:13,4/2/2018 0:00
5e99f3c445038a0709b2aea8e34ed593,71,delivered,6/25/2017 19:30,6/25/2017 19:45,6/26/2017 18:41,7/4/2017 10:51,7/14/2017 0:00
f61b61c2cbb4192ccaf9c2c76a4cc971,15,delivered,2/28/2018 21:27,2/28/2018 21:48,3/7/2018 1:38,3/9/2018 13:46,3/13/2018 0:00
6d7de866a140b19d09e825b2a4e944c7,36,delivered,4/16/2018 21:07,4/16/2018 22:10,4/17/2018 20:54,4/24/2018 20:38,5/15/2018 0:00
3f849648ffbabb0562c7668f212e3e88,9,delivered,5/15/2018 19:55,5/16/2018 8:36,5/18/2018 15:26,6/7/2018 13:58,6/6/2018 0:00
7c18eddfcd24680d80a502346221614e,45,delivered,7/13/2018 15:45,7/13/2018 16:04,7/16/2018 9:53,7/24/2018 20:16,8/9/2018 0:00
6fa204b6cf6dcfe6c9adca7dc53aa32a,21,delivered,8/1/2017 18:52,8/3/2017 3:04,8/3/2017 16:17,8/5/2017 12:14,8/21/2017 0:00
58d4c4747ee059eeeb865b349b41f53a,82,delivered,7/21/2018 12:49,7/26/2018 23:31,7/24/2018 12:57,7/25/2018 23:58,7/31/2018 0:00
a840a7a89e3d9137358eb7b9408681fe,11,delivered,3/9/2017 22:17,3/9/2017 22:17,3/10/2017 16:23,3/16/2017 8:24,3/28/2017 0:00
40001f4b6e1a35f0b99fc4f44078ab27,96,delivered,12/9/2017 17:27,12/9/2017 17:37,12/12/2017 17:17,1/4/2018 21:23,2/1/2018 0:00
287c56aa824d8d1ea40246ad12013f62,50,delivered,8/1/2018 10:48,8/2/2018 10:45,8/3/2018 10:30,8/7/2018 13:59,8/10/2018 0:00
694630e7a7713c116a9b7f0ba3377382,67,delivered,4/9/2018 13:56,4/11/2018 5:50,4/11/2018 22:46,4/16/2018 20:58,5/3/2018 0:00
f26f92a3da58e9c771820a7b4d9a6800,63,delivered,2/10/2018 19:27,2/10/2018 19:35,2/14/2018 23:09,2/19/2018 15:07,2/26/2018 0:00
d1f54c6a2a7015c5687439d6d4e971ba,62,delivered,4/27/2017 11:08,4/27/2017 11:22,4/27/2017 11:51,5/15/2017 12:00,6/16/2017 0:00
37d6c8f1b209eab8d1b6522a1a3e4d88,72,delivered,12/6/2017 15:26,12/8/2017 2:54,12/11/2017 23:10,12/13/2017 18:03,12/27/2017 0:00
f9f76d0f8ab416a42a2a3dad0d710162,87,delivered,11/30/2017 22:37,12/1/2017 10:31,12/1/2017 20:13,12/8/2017 20:56,12/26/2017 0:00
a03ad7057fae696dd18f8967826c209f,33,delivered,6/5/2017 13:24,6/7/2017 19:42,6/8/2017 16:18,6/16/2017 14:04,6/28/2017 0:00
c93e4c73cba512f76817291e0de8bec4,15,delivered,9/12/2017 16:32,9/12/2017 16:45,9/13/2017 22:39,9/22/2017 16:43,10/4/2017 0:00
412fccb2b44a99b36714bca3fef8ad7b,32,delivered,7/22/2018 22:30,7/23/2018 12:31,7/23/2018 12:24,7/24/2018 19:26,7/31/2018 0:00
67b47f35ec923e39f1203f3cfa80f5e3,91,delivered,6/3/2018 18:24,6/3/2018 18:49,6/4/2018 15:11,6/8/2018 18:58,7/11/2018 0:00
b616f638cd86d92c7cbd06cf7484ee34,52,delivered,5/23/2018 16:37,5/23/2018 16:56,5/24/2018 16:13,6/6/2018 14:06,6/8/2018 0:00
258f2e5dd769d9314b349f5650005dcc,11,delivered,2/3/2018 10:51,2/3/2018 11:10,2/6/2018 18:49,2/23/2018 20:59,3/13/2018 0:00
f90202d14e468090464aeb4b1f0372ab,89,delivered,5/17/2018 8:33,5/17/2018 8:59,5/23/2018 12:24,6/1/2018 23:27,6/4/2018 0:00
615ae1b88a25a4ac47fbf55c9c847b6e,66,delivered,8/10/2018 13:42,8/10/2018 13:55,8/13/2018 10:37,8/20/2018 23:38,8/30/2018 0:00
52f166ce5fa053bbb27d317e4fd231b7,15,delivered,4/18/2018 20:13,4/18/2018 20:32,4/20/2018 22:38,4/26/2018 20:11,5/11/2018 0:00
22d17396ac4c177e0ea83929cd4f845d,58,delivered,9/27/2017 14:43,9/27/2017 14:56,9/30/2017 15:55,10/13/2017 21:13,10/27/2017 0:00
9ceb8ab5165cefecdddb546cb5a6362b,59,delivered,2/5/2018 17:27,2/6/2018 17:32,2/7/2018 23:34,2/18/2018 14:28,3/6/2018 0:00
95a74a28d622001aafb5dd088ea0d88c,42,delivered,11/16/2017 14:32,11/17/2017 14:25,11/20/2017 12:49,11/29/2017 0:44,12/6/2017 0:00
d493148aa5f8d08914d29ec0524e1196,13,delivered,1/31/2018 13:21,2/1/2018 13:35,2/5/2018 17:12,2/14/2018 18:04,2/26/2018 0:00
a0d5b8474423ddf55228373b81a46272,73,delivered,1/11/2018 16:51,1/12/2018 2:38,1/15/2018 17:24,1/22/2018 21:18,2/7/2018 0:00
cbec453ddd874ca620b8afc6393e3218,34,delivered,6/4/2017 10:05,6/4/2017 10:22,6/5/2017 9:12,6/12/2017 17:45,6/26/2017 0:00
61988b318aaf57d18336c629bc42cf1b,76,delivered,3/29/2018 16:17,3/29/2018 16:35,4/4/2018 0:08,4/13/2018 20:03,4/19/2018 0:00
b88d7ae9bd78eac18e8b6ceb04695fb8,14,delivered,7/17/2017 21:55,7/17/2017 22:10,7/20/2017 20:19,7/27/2017 18:41,8/8/2017 0:00
908e767e28908dc5ec61fe0ef8ef03f9,4,delivered,5/9/2018 14:32,5/10/2018 11:36,5/11/2018 10:44,5/17/2018 22:05,5/28/2018 0:00
c82a457d646f77c8f151e12a3e517ed2,28,delivered,8/8/2018 21:11,8/8/2018 21:25,8/10/2018 17:10,8/15/2018 15:02,8/15/2018 0:00
edc531c3153d23614049077e7e1e6405,65,delivered,4/17/2018 11:25,4/19/2018 2:51,4/25/2018 8:54,5/3/2018 21:54,5/9/2018 0:00
e22b71f6e4a481445ec4527cb4c405f7,3,delivered,4/22/2017 13:48,4/22/2017 14:01,4/24/2017 19:08,5/2/2017 15:45,5/11/2017 0:00
6efcd938092fe73904610b4bd39b2e7f,19,delivered,12/11/2017 21:43,12/11/2017 21:55,12/13/2017 15:12,12/18/2017 16:53,1/4/2018 0:00
1e8c81805b92ff169971231458670460,19,delivered,5/4/2018 10:29,5/4/2018 10:51,5/7/2018 14:14,5/16/2018 20:37,5/23/2018 0:00
4d630f57194f5aba1a3d12ce23e71cd9,65,shipped,11/17/2017 19:53,11/18/2017 19:50,11/22/2017 17:28,,12/13/2017 0:00
1da00355018ed3e0fdd548cf3ddada99,47,delivered,12/17/2017 19:40,12/17/2017 20:50,12/18/2017 16:36,12/27/2017 13:47,1/24/2018 0:00
21c71f62d2554e1ad6c8ba9dc7af2c62,4,delivered,12/21/2017 4:59,12/22/2017 4:51,12/23/2017 13:12,1/3/2018 22:54,1/19/2018 0:00
93a21c10557cc1b1ecfe2c3a808c648a,21,delivered,2/27/2018 10:05,2/27/2018 10:15,3/1/2018 20:39,3/5/2018 20:53,3/22/2018 0:00
38c4ae942b818085578157aabd4abf9e,42,delivered,3/18/2018 20:59,3/18/2018 21:10,3/21/2018 21:05,3/29/2018 13:49,4/24/2018 0:00
f175d67589e059cbbda956f10f0702e6,27,delivered,1/5/2017 13:34,1/7/2017 3:45,1/11/2017 16:25,1/17/2017 15:52,2/13/2017 0:00
c263211bd219538f7c031591e87ef0d7,19,delivered,11/24/2017 16:56,11/28/2017 3:48,12/8/2017 23:28,12/18/2017 20:24,12/19/2017 0:00
7835af1856de332f2f3c9204b740a3a2,38,delivered,12/24/2017 17:34,12/24/2017 17:48,12/26/2017 19:49,1/3/2018 21:12,1/19/2018 0:00
507240e305d631056d7ced5d5ab0eb9a,54,delivered,3/29/2018 15:08,3/29/2018 15:29,4/2/2018 23:24,4/5/2018 19:34,4/11/2018 0:00
17c2ee64306efa76f1389315a974eeba,68,delivered,11/29/2017 17:43,11/29/2017 19:16,12/2/2017 14:24,12/12/2017 22:32,12/26/2017 0:00
5ec8f4e8fe5ee3fd5460b244d0804f9e,87,delivered,4/3/2018 13:47,4/5/2018 2:27,4/5/2018 23:22,4/13/2018 23:45,5/3/2018 0:00
7156f3e0b94405abcbad1a8c94557338,17,delivered,4/20/2017 16:18,4/20/2017 16:30,4/24/2017 9:53,5/3/2017 11:43,5/10/2017 0:00
def622b4b003c4749c889dd9a0b43eca,55,delivered,1/25/2018 23:13,1/27/2018 2:45,1/29/2018 20:37,2/8/2018 18:38,2/21/2018 0:00
434d3eec8dd031c322077fb2452e53a0,29,delivered,5/8/2018 14:38,5/8/2018 14:55,5/8/2018 16:46,5/9/2018 15:15,5/16/2018 0:00
3ef7c7b43ae449415675a6c34720b78e,98,delivered,6/16/2018 19:05,6/18/2018 12:37,6/21/2018 14:12,6/26/2018 17:08,7/12/2018 0:00
7e3e92dc3eaf5389f32da97228f7dd0e,94,delivered,7/2/2017 20:47,7/2/2017 21:03,7/3/2017 11:42,7/11/2017 20:22,7/25/2017 0:00
4d95703047b8a80cf5796b7478900ec7,2,delivered,1/23/2018 23:59,1/24/2018 0:16,1/24/2018 16:47,1/30/2018 14:36,2/19/2018 0:00
955e2b622db1a1f4031ef035ce9a861f,84,delivered,1/16/2018 22:34,1/17/2018 3:34,1/17/2018 17:26,1/22/2018 23:23,2/6/2018 0:00
cf8f7b73e35cb19ff895c2f45c1ded72,52,delivered,2/22/2018 15:04,2/23/2018 7:08,2/26/2018 21:04,2/28/2018 21:09,3/8/2018 0:00
fd9b8ed51e5ffedf7a56bea36cc5b6f9,21,delivered,3/30/2018 23:11,3/30/2018 23:26,4/4/2018 20:04,4/19/2018 18:03,4/27/2018 0:00
bb4f0c21ae6014e40ef007ff6fbcbeb9,13,delivered,2/12/2017 18:48,2/12/2017 19:02,2/16/2017 14:42,3/1/2017 14:09,3/16/2017 0:00
f31535f21d145b2345e2bf7f09d62322,30,delivered,2/1/2018 7:47,2/1/2018 8:10,2/2/2018 0:24,4/23/2018 15:49,3/5/2018 0:00
d86359a45e3f6c6d8b35f7b13e41abf5,30,delivered,6/6/2018 14:21,6/6/2018 14:35,6/8/2018 13:20,6/15/2018 14:28,7/12/2018 0:00
248ff7b41bfa395f5ee828720889e664,70,delivered,11/17/2017 13:12,11/17/2017 13:35,11/21/2017 18:18,11/27/2017 20:41,12/12/2017 0:00
2d5cdc856665603f1580e3586bde89a5,75,delivered,1/30/2018 17:36,1/30/2018 17:57,2/1/2018 18:13,2/5/2018 19:38,2/21/2018 0:00
b06112f703115e6d92f3baf4e2458a5a,52,delivered,3/7/2018 12:08,3/7/2018 12:29,3/8/2018 19:58,3/13/2018 18:56,3/21/2018 0:00
45ac1d4b219993bf334080eac1585166,59,delivered,1/10/2018 9:04,1/10/2018 10:31,1/10/2018 22:48,1/17/2018 15:44,2/8/2018 0:00
51fc12a7908ea200b269a6ecfb3e7740,96,delivered,2/8/2017 18:00,2/10/2017 2:55,2/15/2017 12:37,2/20/2017 18:14,3/17/2017 0:00
c228d309379c3ae545cc6ca2d5aae1b2,24,delivered,6/30/2018 21:57,6/30/2018 22:10,7/2/2018 13:39,7/4/2018 21:48,7/24/2018 0:00
f419e615bbdeb34741d4bdd661ff8599,10,delivered,8/8/2018 10:49,8/8/2018 11:05,8/10/2018 13:40,8/16/2018 19:18,8/17/2018 0:00
c10ff28c81d0b9bd2a265bb0836c8b0c,30,delivered,10/5/2017 5:23,10/5/2017 6:21,10/6/2017 17:16,10/9/2017 18:32,10/30/2017 0:00
638f79643fd5681c6e6c6ef1f1ab700d,29,delivered,4/10/2018 14:58,4/10/2018 15:11,4/17/2018 13:16,4/27/2018 23:17,5/11/2018 0:00
a094215e786240fcfefb83d18036a1cd,58,delivered,2/8/2018 18:56,2/8/2018 19:32,2/9/2018 21:41,2/19/2018 13:28,2/22/2018 0:00
86e574a0701d15590bf31783bc7de5dc,48,delivered,7/12/2018 20:24,7/12/2018 20:35,7/17/2018 10:32,7/23/2018 18:09,7/27/2018 0:00
fb9b2930f4a30f96c7cc98eaaa85e5f0,54,delivered,11/24/2017 14:15,11/24/2017 16:19,11/30/2017 18:18,12/17/2017 10:47,12/14/2017 0:00
8e24261a7e58791d10cb1bf9da94df5c,97,unavailable,11/16/2017 15:09,11/16/2017 15:26,,,12/5/2017 0:00
02aec12849744e266394182861265286,41,delivered,8/31/2017 17:46,8/31/2017 18:05,9/4/2017 19:22,9/12/2017 20:59,9/27/2017 0:00
f11b36b3bc7bacf06deef862ed611f02,76,delivered,5/15/2018 9:10,5/16/2018 3:14,5/16/2018 15:47,5/22/2018 20:37,5/30/2018 0:00
2c3a5e5f5bc3ae78ed5748461e62d47d,33,delivered,1/22/2018 19:22,1/22/2018 19:36,1/24/2018 0:34,2/6/2018 15:49,2/6/2018 0:00
4eeecb9e657525024b9b538730c5f974,65,delivered,6/16/2018 0:01,6/16/2018 0:23,6/18/2018 12:23,6/28/2018 16:41,7/13/2018 0:00
6f954a919130aa1e8def4ed1b9fca432,55,delivered,7/28/2018 18:21,7/31/2018 3:50,7/31/2018 11:13,8/1/2018 23:57,8/2/2018 0:00
56bd45163229b35ca0ab490c1e3d3233,96,delivered,11/28/2017 21:07,11/28/2017 21:17,12/4/2017 21:37,12/12/2017 20:22,12/18/2017 0:00
6bb1e842418aac0c9c820afd3bb63a2d,32,delivered,2/11/2018 14:13,2/11/2018 14:25,2/21/2018 18:49,3/5/2018 22:04,3/23/2018 0:00
28fa410eec232354726af94904c6fa9b,86,delivered,3/17/2018 15:21,3/20/2018 3:48,4/5/2018 0:32,4/6/2018 1:23,4/16/2018 0:00
f93af565de05d2427790ad8d0368a80e,19,delivered,6/3/2018 11:52,6/3/2018 12:10,6/4/2018 15:05,6/5/2018 18:19,6/28/2018 0:00
3f3913e8c7fd221ac82a34ffa20b93ee,78,delivered,5/7/2018 21:49,5/7/2018 22:11,5/11/2018 13:49,5/17/2018 16:56,5/24/2018 0:00
ed91235fc08276eed0470b26a6dbd4a3,10,delivered,3/9/2018 14:58,3/10/2018 14:50,3/13/2018 19:18,3/29/2018 23:31,4/5/2018 0:00
7107c5823a581db0314f8f0fa95f61e7,58,delivered,2/27/2018 15:53,2/27/2018 16:15,3/1/2018 20:07,3/22/2018 22:12,4/3/2018 0:00
3a830ecb5338f0ff69822d388b64822e,39,delivered,1/24/2018 11:40,1/24/2018 15:08,2/7/2018 18:44,2/15/2018 15:08,2/20/2018 0:00
955ea2e3177592d909296220d7fcdebd,86,delivered,6/9/2018 11:02,6/9/2018 11:15,6/11/2018 14:05,6/19/2018 11:22,7/4/2018 0:00
6d231a099f98f5a590ad78db56ae82f1,81,delivered,11/11/2017 22:16,11/11/2017 22:30,11/13/2017 21:32,11/16/2017 21:48,11/27/2017 0:00
4bb6e6f5af26e1f5951d934386615406,12,delivered,6/28/2018 11:08,6/28/2018 11:31,6/28/2018 11:57,7/9/2018 16:02,7/31/2018 0:00
c4d2f075fc3bf3a06d1e68e113c35cbd,48,delivered,8/1/2018 14:58,8/1/2018 15:31,8/2/2018 16:46,8/15/2018 0:18,8/27/2018 0:00
52e5445828db681d83dccb33a15ecac4,1,delivered,11/24/2017 17:37,11/24/2017 20:56,11/27/2017 15:12,12/19/2017 14:19,12/27/2017 0:00
879195f2460f97ab2f3bf119f2e8638b,25,delivered,2/3/2018 14:56,2/3/2018 15:11,2/5/2018 15:54,2/23/2018 22:59,3/1/2018 0:00
22ff7c206b68858435452298296c2fcb,69,delivered,4/27/2017 10:24,4/27/2017 10:35,4/28/2017 14:07,5/11/2017 17:22,5/25/2017 0:00
ebc8d4b1397747291b758772e9d87984,55,delivered,4/10/2018 16:22,4/10/2018 16:35,4/11/2018 16:58,4/23/2018 13:47,5/4/2018 0:00
9f882c1f904b7dd156572ada58d7a7ae,6,delivered,11/13/2017 10:07,11/13/2017 10:16,12/1/2017 23:19,12/11/2017 17:38,12/22/2017 0:00
5691d72069359cd293ac9a14f1bd5e9b,83,delivered,7/23/2018 10:21,7/25/2018 2:55,7/25/2018 13:19,8/2/2018 0:42,8/14/2018 0:00
884cb4ce4a06390d35206de06f785d13,75,delivered,4/3/2018 20:44,4/4/2018 3:29,4/4/2018 19:12,4/5/2018 20:09,4/13/2018 0:00
8e9e2a5d159d5718b34b926a34a0498f,92,delivered,1/12/2018 19:27,1/12/2018 19:37,1/15/2018 23:19,1/17/2018 22:08,1/31/2018 0:00
c0aa0e99afe6f6dac845326a854690fd,91,delivered,7/24/2017 17:19,7/24/2017 17:30,7/26/2017 0:58,8/8/2017 15:07,8/11/2017 0:00
1d251ab94983c4adb11e4b168abb1439,40,delivered,3/7/2018 23:46,3/8/2018 0:49,3/8/2018 20:12,3/16/2018 13:58,3/28/2018 0:00
d9cfa4b0f995deb2fa9758d5534e1d13,60,delivered,6/5/2018 11:36,6/5/2018 19:15,6/6/2018 14:59,6/11/2018 21:38,7/16/2018 0:00
8a49984afb76dae66f3810e1b7093ec4,37,delivered,2/15/2018 23:27,2/17/2018 3:35,2/19/2018 23:53,3/14/2018 16:52,3/20/2018 0:00
c26b94aa87e95d1c1eb1b592f43eb223,59,delivered,6/29/2017 0:10,6/29/2017 0:23,6/29/2017 15:41,7/10/2017 17:36,7/19/2017 0:00
06ae7271902bbb087fc093137fee6e81,67,delivered,1/19/2018 21:07,1/20/2018 9:09,1/29/2018 20:17,2/20/2018 19:27,2/22/2018 0:00
8373f5d7df6d9249999fd38f8513e6d7,6,delivered,3/29/2018 12:00,3/29/2018 12:48,4/2/2018 16:46,4/9/2018 19:26,4/17/2018 0:00
3b4ad687e7e5190db827e1ae5a8989dd,52,shipped,6/28/2018 12:52,6/28/2018 13:11,7/4/2018 15:20,,8/3/2018 0:00
4570fa83dbb31a563e06db0a554b951e,43,delivered,3/15/2018 20:23,3/16/2018 20:31,3/20/2018 23:42,3/29/2018 19:22,4/6/2018 0:00
04040ee654b248cdc512a68ecc83e4cc,73,delivered,3/27/2018 22:14,3/27/2018 22:30,3/29/2018 1:04,3/29/2018 18:28,4/9/2018 0:00
0b584b729bdfec204ec2aa5d21d6ca56,46,delivered,8/3/2018 13:32,8/4/2018 5:05,8/6/2018 13:43,8/14/2018 0:28,8/23/2018 0:00
bd2623f3663c5daa3f89e6b527fd49da,63,delivered,1/21/2017 17:08,1/21/2017 17:22,1/24/2017 7:47,1/27/2017 18:12,3/2/2017 0:00
343076b69aa1f03ee4beb49cf6baee58,91,delivered,9/26/2017 11:08,9/26/2017 11:24,9/28/2017 19:33,10/3/2017 18:35,10/23/2017 0:00
b68d69564a79dea4776afa33d1d2fcab,41,shipped,2/28/2018 8:57,2/28/2018 10:40,3/5/2018 16:10,,3/23/2018 0:00
f04bfdbef5359607d39e66fccc9cc0de,33,delivered,9/13/2017 15:07,9/13/2017 15:25,9/14/2017 19:27,9/22/2017 16:48,10/4/2017 0:00
d74d2985a4c187334dc59722076a2e5f,85,delivered,8/9/2018 20:36,8/9/2018 20:50,8/15/2018 6:23,8/25/2018 0:46,9/5/2018 0:00
bd3e89bd89fac4760b244047d795e2fe,22,delivered,12/7/2017 9:40,12/7/2017 10:31,12/7/2017 20:21,12/11/2017 18:52,1/2/2018 0:00
fb6ba131bbeb30fd6db9c8900b5c5b92,44,delivered,5/30/2018 2:41,5/30/2018 3:24,5/30/2018 13:39,6/22/2018 22:41,7/18/2018 0:00
82daed31f80350ce51f518369a8d181c,17,delivered,6/27/2017 10:45,6/27/2017 11:04,6/27/2017 14:56,6/29/2017 16:45,7/10/2017 0:00
4906eeadde5f70b308c20c4a8f20be02,85,delivered,12/8/2017 4:45,12/12/2017 3:50,12/12/2017 17:43,1/9/2018 18:04,1/3/2018 0:00
ae17bb94dfb3eaf396cd393eace1de80,69,delivered,3/9/2018 15:09,3/9/2018 17:00,3/12/2018 18:42,3/26/2018 21:07,4/3/2018 0:00
6379750dac6a8a1e11378e34278ae8df,23,delivered,9/11/2017 11:50,9/11/2017 12:05,9/14/2017 20:57,9/19/2017 21:47,10/4/2017 0:00
7ac1f3de2cdc809de6aa1e6719451f53,58,delivered,6/12/2018 9:52,6/12/2018 10:21,6/12/2018 15:31,6/19/2018 17:57,7/12/2018 0:00
aa466a92af916f9f68e56fce7d3a21b1,60,delivered,7/3/2018 1:17,7/3/2018 1:30,7/3/2018 13:58,7/11/2018 22:52,8/8/2018 0:00
c619ac0f9cdcfcebdfb9490451166da4,73,delivered,5/23/2017 15:28,5/24/2017 15:35,6/1/2017 16:27,6/12/2017 16:48,6/23/2017 0:00
31ef15cb5a3faa4df17e96b09cd8c1a1,98,delivered,11/29/2017 18:27,11/29/2017 19:31,11/30/2017 22:32,12/11/2017 21:44,12/22/2017 0:00
dc400373e624e9b0435847a79813c658,87,delivered,1/14/2018 18:49,1/14/2018 18:59,1/16/2018 20:15,1/20/2018 14:28,1/30/2018 0:00
09d3f9f1be63c067456cc619076685a1,87,delivered,8/23/2017 15:40,8/23/2017 17:33,8/24/2017 16:25,8/29/2017 21:36,9/13/2017 0:00
e3a83a19707a6f27e4fde8d6b13d43f4,59,delivered,9/10/2017 22:32,9/12/2017 4:50,9/13/2017 18:26,9/18/2017 18:48,9/28/2017 0:00
7d2286ec219f58023352077d938dee48,85,delivered,8/21/2018 16:45,8/21/2018 17:08,8/22/2018 15:18,8/23/2018 21:03,8/27/2018 0:00
ec1fc57b72a7bbe5b32f9c606510db76,54,delivered,5/27/2018 17:59,5/27/2018 18:14,6/6/2018 16:10,6/12/2018 20:48,7/3/2018 0:00
16c24987724018f73b746aacfbb5f8e8,93,delivered,5/20/2017 2:48,5/23/2017 3:50,6/5/2017 13:58,6/16/2017 16:52,6/9/2017 0:00
d3c8851a6651eeff2f73b0e011ac45d0,28,processing,10/5/2016 22:44,10/6/2016 15:51,,,12/9/2016 0:00
75f433fd5ff62807235cb08b520c3c49,8,delivered,7/28/2017 11:25,7/28/2017 11:35,7/28/2017 19:58,8/7/2017 20:41,8/17/2017 0:00
bca3dc20a3ec02261c5b17dc270e9e65,54,delivered,12/5/2017 10:34,12/6/2017 2:50,12/8/2017 21:41,1/4/2018 16:57,1/5/2018 0:00
bbd64b019b5ea3ed83a114cc665328ff,78,delivered,3/7/2018 15:37,3/7/2018 15:55,3/8/2018 23:25,3/10/2018 0:05,3/20/2018 0:00
74c951ce0835b2741d3014321ae9c480,82,delivered,8/20/2018 17:38,8/20/2018 17:50,8/21/2018 13:09,8/22/2018 19:29,8/24/2018 0:00
4e2160ff7a61b2bf4fbd2e527ea924d3,18,delivered,2/9/2018 13:48,2/9/2018 14:15,2/9/2018 22:53,2/22/2018 17:14,3/6/2018 0:00
b75b4f6e7c5fe3fa05707992a88d9d38,25,delivered,8/2/2018 14:41,8/3/2018 14:35,8/6/2018 8:31,8/10/2018 22:12,8/16/2018 0:00
6f841dde94727854eaff3f66432c80ea,97,delivered,1/2/2018 19:20,1/2/2018 19:32,1/3/2018 17:34,1/27/2018 14:27,2/5/2018 0:00
2b72a32a2c3e93fa260ca7655073886f,17,delivered,4/18/2018 15:40,4/19/2018 8:15,4/25/2018 13:34,5/3/2018 13:03,5/18/2018 0:00
f373335aac9a659de916f7170b8bc07a,67,shipped,3/17/2018 15:32,3/17/2018 15:48,3/20/2018 21:08,,4/13/2018 0:00
3d087f98b006ae162b5e3b56e7bfdb4a,95,delivered,1/5/2018 11:04,1/5/2018 11:15,1/5/2018 21:33,1/23/2018 17:41,2/14/2018 0:00
